date,location,new_cases,new_deaths,total_cases,total_deaths
1/1/20,Nepal,0,0,0,0
2/1/20,Nepal,0,0,0,0
3/1/20,Nepal,0,0,0,0
4/1/20,Nepal,0,0,0,0
5/1/20,Nepal,0,0,0,0
6/1/20,Nepal,0,0,0,0
7/1/20,Nepal,0,0,0,0
8/1/20,Nepal,0,0,0,0
9/1/20,Nepal,0,0,0,0
10/1/20,Nepal,0,0,0,0
11/1/20,Nepal,0,0,0,0
12/1/20,Nepal,0,0,0,0
13/1/20,Nepal,0,0,0,0
14/1/20,Nepal,0,0,0,0
15/1/20,Nepal,0,0,0,0
16/1/20,Nepal,0,0,0,0
17/1/20,Nepal,0,0,0,0
18/1/20,Nepal,0,0,0,0
19/1/20,Nepal,0,0,0,0
20/1/20,Nepal,0,0,0,0
21/1/20,Nepal,0,0,0,0
22/1/20,Nepal,0,0,0,0
23/1/20,Nepal,0,0,0,0
24/1/20,Nepal,0,0,0,0
25/1/20,Nepal,1,0,1,0
26/1/20,Nepal,0,0,1,0
27/1/20,Nepal,0,0,1,0
28/1/20,Nepal,0,0,1,0
29/1/20,Nepal,0,0,1,0
30/1/20,Nepal,0,0,1,0
31/1/20,Nepal,0,0,1,0
1/2/20,Nepal,0,0,1,0
2/2/20,Nepal,0,0,1,0
3/2/20,Nepal,0,0,1,0
4/2/20,Nepal,0,0,1,0
5/2/20,Nepal,0,0,1,0
6/2/20,Nepal,0,0,1,0
7/2/20,Nepal,0,0,1,0
8/2/20,Nepal,0,0,1,0
9/2/20,Nepal,0,0,1,0
10/2/20,Nepal,0,0,1,0
11/2/20,Nepal,0,0,1,0
12/2/20,Nepal,0,0,1,0
13/2/20,Nepal,0,0,1,0
14/2/20,Nepal,0,0,1,0
15/2/20,Nepal,0,0,1,0
16/2/20,Nepal,0,0,1,0
17/2/20,Nepal,0,0,1,0
18/2/20,Nepal,0,0,1,0
19/2/20,Nepal,0,0,1,0
20/2/20,Nepal,0,0,1,0
21/2/20,Nepal,0,0,1,0
22/2/20,Nepal,0,0,1,0
23/2/20,Nepal,0,0,1,0
24/2/20,Nepal,0,0,1,0
25/2/20,Nepal,0,0,1,0
26/2/20,Nepal,0,0,1,0
27/2/20,Nepal,0,0,1,0
28/2/20,Nepal,0,0,1,0
29/2/20,Nepal,0,0,1,0
1/3/20,Nepal,0,0,1,0
2/3/20,Nepal,0,0,1,0
15/3/20,Nepal,0,0,1,0
17/3/20,Nepal,0,0,1,0
18/3/20,Nepal,0,0,1,0
19/3/20,Nepal,0,0,1,0
20/3/20,Nepal,0,0,1,0
21/3/20,Nepal,0,0,1,0
22/3/20,Nepal,0,0,1,0
23/3/20,Nepal,0,0,1,0
24/3/20,Nepal,1,0,2,0
25/3/20,Nepal,1,0,3,0
26/3/20,Nepal,0,0,3,0
27/3/20,Nepal,0,0,3,0
28/3/20,Nepal,0,0,3,0
29/3/20,Nepal,2,0,5,0
30/3/20,Nepal,0,0,5,0
31/3/20,Nepal,0,0,5,0
1/4/20,Nepal,0,0,5,0
2/4/20,Nepal,0,0,5,0
3/4/20,Nepal,0,0,5,0
4/4/20,Nepal,1,0,6,0
5/4/20,Nepal,0,0,6,0
6/4/20,Nepal,3,0,9,0
7/4/20,Nepal,0,0,9,0
8/4/20,Nepal,0,0,9,0
9/4/20,Nepal,0,0,9,0
10/4/20,Nepal,0,0,9,0
11/4/20,Nepal,0,0,9,0
12/4/20,Nepal,0,0,9,0
13/4/20,Nepal,3,0,12,0
14/4/20,Nepal,2,0,14,0
15/4/20,Nepal,2,0,16,0
16/4/20,Nepal,0,0,16,0
17/4/20,Nepal,0,0,16,0
18/4/20,Nepal,14,0,30,0
19/4/20,Nepal,1,0,31,0
20/4/20,Nepal,0,0,31,0
21/4/20,Nepal,0,0,31,0
22/4/20,Nepal,11,0,42,0
23/4/20,Nepal,3,0,45,0
24/4/20,Nepal,3,0,48,0
25/4/20,Nepal,1,0,49,0
26/4/20,Nepal,0,0,49,0
27/4/20,Nepal,3,0,52,0
28/4/20,Nepal,0,0,52,0
29/4/20,Nepal,2,0,54,0
30/4/20,Nepal,3,0,57,0
1/5/20,Nepal,0,0,57,0
2/5/20,Nepal,2,0,59,0
3/5/20,Nepal,0,0,59,0
4/5/20,Nepal,16,0,75,0
5/5/20,Nepal,7,0,82,0
6/5/20,Nepal,0,0,82,0
7/5/20,Nepal,17,0,99,0
8/5/20,Nepal,2,0,101,0
9/5/20,Nepal,0,0,101,0
10/5/20,Nepal,8,0,109,0
11/5/20,Nepal,11,0,120,0
12/5/20,Nepal,14,0,134,0
13/5/20,Nepal,83,0,217,0
14/5/20,Nepal,2,0,219,0
15/5/20,Nepal,39,0,258,0
16/5/20,Nepal,18,0,276,0
31/12/19,Netherlands,0,0,0,0
1/1/20,Netherlands,0,0,0,0
2/1/20,Netherlands,0,0,0,0
3/1/20,Netherlands,0,0,0,0
4/1/20,Netherlands,0,0,0,0
5/1/20,Netherlands,0,0,0,0
6/1/20,Netherlands,0,0,0,0
7/1/20,Netherlands,0,0,0,0
8/1/20,Netherlands,0,0,0,0
9/1/20,Netherlands,0,0,0,0
10/1/20,Netherlands,0,0,0,0
11/1/20,Netherlands,0,0,0,0
12/1/20,Netherlands,0,0,0,0
13/1/20,Netherlands,0,0,0,0
14/1/20,Netherlands,0,0,0,0
15/1/20,Netherlands,0,0,0,0
16/1/20,Netherlands,0,0,0,0
17/1/20,Netherlands,0,0,0,0
18/1/20,Netherlands,0,0,0,0
19/1/20,Netherlands,0,0,0,0
20/1/20,Netherlands,0,0,0,0
21/1/20,Netherlands,0,0,0,0
22/1/20,Netherlands,0,0,0,0
23/1/20,Netherlands,0,0,0,0
24/1/20,Netherlands,0,0,0,0
25/1/20,Netherlands,0,0,0,0
26/1/20,Netherlands,0,0,0,0
27/1/20,Netherlands,0,0,0,0
28/1/20,Netherlands,0,0,0,0
29/1/20,Netherlands,0,0,0,0
30/1/20,Netherlands,0,0,0,0
31/1/20,Netherlands,0,0,0,0
1/2/20,Netherlands,0,0,0,0
2/2/20,Netherlands,0,0,0,0
3/2/20,Netherlands,0,0,0,0
4/2/20,Netherlands,0,0,0,0
5/2/20,Netherlands,0,0,0,0
6/2/20,Netherlands,0,0,0,0
7/2/20,Netherlands,0,0,0,0
8/2/20,Netherlands,0,0,0,0
9/2/20,Netherlands,0,0,0,0
10/2/20,Netherlands,0,0,0,0
11/2/20,Netherlands,0,0,0,0
12/2/20,Netherlands,0,0,0,0
13/2/20,Netherlands,0,0,0,0
14/2/20,Netherlands,0,0,0,0
15/2/20,Netherlands,0,0,0,0
16/2/20,Netherlands,0,0,0,0
17/2/20,Netherlands,0,0,0,0
18/2/20,Netherlands,0,0,0,0
19/2/20,Netherlands,0,0,0,0
20/2/20,Netherlands,0,0,0,0
21/2/20,Netherlands,0,0,0,0
22/2/20,Netherlands,0,0,0,0
23/2/20,Netherlands,0,0,0,0
24/2/20,Netherlands,0,0,0,0
25/2/20,Netherlands,0,0,0,0
26/2/20,Netherlands,0,0,0,0
27/2/20,Netherlands,0,0,0,0
28/2/20,Netherlands,1,0,1,0
29/2/20,Netherlands,1,0,2,0
1/3/20,Netherlands,5,0,7,0
2/3/20,Netherlands,6,0,13,0
3/3/20,Netherlands,5,0,18,0
4/3/20,Netherlands,10,0,28,0
5/3/20,Netherlands,10,0,38,0
6/3/20,Netherlands,44,0,82,0
7/3/20,Netherlands,46,1,128,1
8/3/20,Netherlands,60,0,188,1
9/3/20,Netherlands,77,2,265,3
10/3/20,Netherlands,56,0,321,3
11/3/20,Netherlands,61,1,382,4
12/3/20,Netherlands,121,1,503,5
13/3/20,Netherlands,111,0,614,5
14/3/20,Netherlands,190,0,804,5
15/3/20,Netherlands,155,7,959,12
16/3/20,Netherlands,176,8,1135,20
17/3/20,Netherlands,278,4,1413,24
18/3/20,Netherlands,292,19,1705,43
19/3/20,Netherlands,346,15,2051,58
20/3/20,Netherlands,409,18,2460,76
21/3/20,Netherlands,534,30,2994,106
22/3/20,Netherlands,637,30,3631,136
23/3/20,Netherlands,573,43,4204,179
24/3/20,Netherlands,545,34,4749,213
25/3/20,Netherlands,811,63,5560,276
26/3/20,Netherlands,852,80,6412,356
27/3/20,Netherlands,1019,78,7431,434
28/3/20,Netherlands,1172,112,8603,546
29/3/20,Netherlands,1159,93,9762,639
30/3/20,Netherlands,1104,132,10866,771
31/3/20,Netherlands,884,93,11750,864
1/4/20,Netherlands,845,175,12595,1039
2/4/20,Netherlands,1019,134,13614,1173
3/4/20,Netherlands,1083,166,14697,1339
4/4/20,Netherlands,1026,148,15723,1487
5/4/20,Netherlands,904,164,16627,1651
6/4/20,Netherlands,1224,115,17851,1766
7/4/20,Netherlands,952,101,18803,1867
8/4/20,Netherlands,777,234,19580,2101
9/4/20,Netherlands,969,147,20549,2248
10/4/20,Netherlands,1213,148,21762,2396
11/4/20,Netherlands,1335,115,23097,2511
12/4/20,Netherlands,1316,132,24413,2643
13/4/20,Netherlands,1174,94,25587,2737
14/4/20,Netherlands,964,86,26551,2823
15/4/20,Netherlands,868,122,27419,2945
16/4/20,Netherlands,734,189,28153,3134
17/4/20,Netherlands,1061,181,29214,3315
18/4/20,Netherlands,1235,144,30449,3459
19/4/20,Netherlands,1140,142,31589,3601
20/4/20,Netherlands,1066,83,32655,3684
21/4/20,Netherlands,750,67,33405,3751
22/4/20,Netherlands,729,165,34134,3916
23/4/20,Netherlands,708,138,34842,4054
24/4/20,Netherlands,887,123,35729,4177
25/4/20,Netherlands,806,112,36535,4289
26/4/20,Netherlands,655,120,37190,4409
27/4/20,Netherlands,655,66,37845,4475
28/4/20,Netherlands,400,43,38245,4518
29/4/20,Netherlands,171,48,38416,4566
30/4/20,Netherlands,386,145,38802,4711
1/5/20,Netherlands,514,84,39316,4795
2/5/20,Netherlands,475,98,39791,4893
3/5/20,Netherlands,445,94,40236,4987
4/5/20,Netherlands,335,69,40571,5056
5/5/20,Netherlands,199,26,40770,5082
6/5/20,Netherlands,317,86,41087,5168
7/5/20,Netherlands,232,36,41319,5204
8/5/20,Netherlands,455,84,41774,5288
9/5/20,Netherlands,319,71,42093,5359
10/5/20,Netherlands,289,63,42382,5422
11/5/20,Netherlands,245,18,42627,5440
12/5/20,Netherlands,161,16,42788,5456
13/5/20,Netherlands,196,54,42984,5510
14/5/20,Netherlands,227,52,43211,5562
15/5/20,Netherlands,270,28,43481,5590
16/5/20,Netherlands,200,53,43681,5643
21/3/20,New Caledonia,2,0,2,0
22/3/20,New Caledonia,2,0,4,0
23/3/20,New Caledonia,1,0,5,0
24/3/20,New Caledonia,2,0,7,0
25/3/20,New Caledonia,2,0,9,0
26/3/20,New Caledonia,5,0,14,0
27/3/20,New Caledonia,1,0,15,0
28/3/20,New Caledonia,0,0,15,0
29/3/20,New Caledonia,0,0,15,0
30/3/20,New Caledonia,0,0,15,0
31/3/20,New Caledonia,1,0,16,0
1/4/20,New Caledonia,0,0,16,0
2/4/20,New Caledonia,0,0,16,0
3/4/20,New Caledonia,0,0,16,0
4/4/20,New Caledonia,2,0,18,0
5/4/20,New Caledonia,0,0,18,0
6/4/20,New Caledonia,0,0,18,0
7/4/20,New Caledonia,0,0,18,0
8/4/20,New Caledonia,0,0,18,0
9/4/20,New Caledonia,0,0,18,0
10/4/20,New Caledonia,0,0,18,0
11/4/20,New Caledonia,0,0,18,0
12/4/20,New Caledonia,0,0,18,0
13/4/20,New Caledonia,0,0,18,0
14/4/20,New Caledonia,0,0,18,0
15/4/20,New Caledonia,0,0,18,0
16/4/20,New Caledonia,0,0,18,0
17/4/20,New Caledonia,0,0,18,0
18/4/20,New Caledonia,0,0,18,0
19/4/20,New Caledonia,0,0,18,0
20/4/20,New Caledonia,0,0,18,0
21/4/20,New Caledonia,0,0,18,0
22/4/20,New Caledonia,0,0,18,0
23/4/20,New Caledonia,0,0,18,0
24/4/20,New Caledonia,0,0,18,0
25/4/20,New Caledonia,0,0,18,0
26/4/20,New Caledonia,0,0,18,0
27/4/20,New Caledonia,0,0,18,0
28/4/20,New Caledonia,0,0,18,0
29/4/20,New Caledonia,0,0,18,0
30/4/20,New Caledonia,0,0,18,0
1/5/20,New Caledonia,0,0,18,0
2/5/20,New Caledonia,0,0,18,0
3/5/20,New Caledonia,0,0,18,0
4/5/20,New Caledonia,0,0,18,0
5/5/20,New Caledonia,0,0,18,0
6/5/20,New Caledonia,0,0,18,0
7/5/20,New Caledonia,0,0,18,0
8/5/20,New Caledonia,0,0,18,0
9/5/20,New Caledonia,0,0,18,0
10/5/20,New Caledonia,0,0,18,0
11/5/20,New Caledonia,0,0,18,0
12/5/20,New Caledonia,0,0,18,0
13/5/20,New Caledonia,0,0,18,0
14/5/20,New Caledonia,0,0,18,0
15/5/20,New Caledonia,0,0,18,0
16/5/20,New Caledonia,0,0,18,0
31/12/19,New Zealand,0,0,0,0
1/1/20,New Zealand,0,0,0,0
2/1/20,New Zealand,0,0,0,0
3/1/20,New Zealand,0,0,0,0
4/1/20,New Zealand,0,0,0,0
5/1/20,New Zealand,0,0,0,0
6/1/20,New Zealand,0,0,0,0
7/1/20,New Zealand,0,0,0,0
8/1/20,New Zealand,0,0,0,0
9/1/20,New Zealand,0,0,0,0
10/1/20,New Zealand,0,0,0,0
11/1/20,New Zealand,0,0,0,0
12/1/20,New Zealand,0,0,0,0
13/1/20,New Zealand,0,0,0,0
14/1/20,New Zealand,0,0,0,0
15/1/20,New Zealand,0,0,0,0
16/1/20,New Zealand,0,0,0,0
17/1/20,New Zealand,0,0,0,0
18/1/20,New Zealand,0,0,0,0
19/1/20,New Zealand,0,0,0,0
20/1/20,New Zealand,0,0,0,0
21/1/20,New Zealand,0,0,0,0
22/1/20,New Zealand,0,0,0,0
23/1/20,New Zealand,0,0,0,0
24/1/20,New Zealand,0,0,0,0
25/1/20,New Zealand,0,0,0,0
26/1/20,New Zealand,0,0,0,0
27/1/20,New Zealand,0,0,0,0
28/1/20,New Zealand,0,0,0,0
29/1/20,New Zealand,0,0,0,0
30/1/20,New Zealand,0,0,0,0
31/1/20,New Zealand,0,0,0,0
1/2/20,New Zealand,0,0,0,0
2/2/20,New Zealand,0,0,0,0
3/2/20,New Zealand,0,0,0,0
4/2/20,New Zealand,0,0,0,0
5/2/20,New Zealand,0,0,0,0
6/2/20,New Zealand,0,0,0,0
7/2/20,New Zealand,0,0,0,0
8/2/20,New Zealand,0,0,0,0
9/2/20,New Zealand,0,0,0,0
10/2/20,New Zealand,0,0,0,0
11/2/20,New Zealand,0,0,0,0
12/2/20,New Zealand,0,0,0,0
13/2/20,New Zealand,0,0,0,0
14/2/20,New Zealand,0,0,0,0
15/2/20,New Zealand,0,0,0,0
16/2/20,New Zealand,0,0,0,0
17/2/20,New Zealand,0,0,0,0
18/2/20,New Zealand,0,0,0,0
19/2/20,New Zealand,0,0,0,0
20/2/20,New Zealand,0,0,0,0
21/2/20,New Zealand,0,0,0,0
22/2/20,New Zealand,0,0,0,0
23/2/20,New Zealand,0,0,0,0
24/2/20,New Zealand,0,0,0,0
25/2/20,New Zealand,0,0,0,0
26/2/20,New Zealand,0,0,0,0
27/2/20,New Zealand,0,0,0,0
28/2/20,New Zealand,1,0,1,0
29/2/20,New Zealand,0,0,1,0
1/3/20,New Zealand,0,0,1,0
2/3/20,New Zealand,0,0,1,0
4/3/20,New Zealand,1,0,2,0
5/3/20,New Zealand,1,0,3,0
6/3/20,New Zealand,1,0,4,0
7/3/20,New Zealand,1,0,5,0
14/3/20,New Zealand,1,0,6,0
15/3/20,New Zealand,2,0,8,0
18/3/20,New Zealand,12,0,20,0
19/3/20,New Zealand,8,0,28,0
20/3/20,New Zealand,11,0,39,0
21/3/20,New Zealand,14,0,53,0
22/3/20,New Zealand,13,0,66,0
23/3/20,New Zealand,36,0,102,0
24/3/20,New Zealand,40,0,142,0
25/3/20,New Zealand,47,0,189,0
26/3/20,New Zealand,73,0,262,0
27/3/20,New Zealand,76,0,338,0
28/3/20,New Zealand,78,0,416,0
29/3/20,New Zealand,60,1,476,1
30/3/20,New Zealand,76,0,552,1
31/3/20,New Zealand,95,0,647,1
1/4/20,New Zealand,0,0,647,1
2/4/20,New Zealand,76,0,723,1
3/4/20,New Zealand,49,0,772,1
4/4/20,New Zealand,52,0,824,1
5/4/20,New Zealand,48,0,872,1
6/4/20,New Zealand,39,0,911,1
7/4/20,New Zealand,32,0,943,1
8/4/20,New Zealand,26,0,969,1
9/4/20,New Zealand,23,0,992,1
10/4/20,New Zealand,23,1,1015,2
11/4/20,New Zealand,20,2,1035,4
12/4/20,New Zealand,14,0,1049,4
13/4/20,New Zealand,15,1,1064,5
14/4/20,New Zealand,8,4,1072,9
15/4/20,New Zealand,6,0,1078,9
16/4/20,New Zealand,6,0,1084,9
17/4/20,New Zealand,2,2,1086,11
18/4/20,New Zealand,8,0,1094,11
19/4/20,New Zealand,4,1,1098,12
20/4/20,New Zealand,7,0,1105,12
21/4/20,New Zealand,2,1,1107,13
22/4/20,New Zealand,5,1,1112,14
23/4/20,New Zealand,0,2,1112,16
24/4/20,New Zealand,2,1,1114,17
25/4/20,New Zealand,3,1,1117,18
26/4/20,New Zealand,4,0,1121,18
27/4/20,New Zealand,1,1,1122,19
28/4/20,New Zealand,2,0,1124,19
29/4/20,New Zealand,2,0,1126,19
30/4/20,New Zealand,3,0,1129,19
1/5/20,New Zealand,3,0,1132,19
2/5/20,New Zealand,2,1,1134,20
3/5/20,New Zealand,2,0,1136,20
4/5/20,New Zealand,1,0,1137,20
5/5/20,New Zealand,0,0,1137,20
6/5/20,New Zealand,1,1,1138,21
7/5/20,New Zealand,1,0,1139,21
8/5/20,New Zealand,2,0,1141,21
9/5/20,New Zealand,1,0,1142,21
10/5/20,New Zealand,2,0,1144,21
11/5/20,New Zealand,3,0,1147,21
12/5/20,New Zealand,0,0,1147,21
13/5/20,New Zealand,0,0,1147,21
14/5/20,New Zealand,0,0,1147,21
15/5/20,New Zealand,1,0,1148,21
16/5/20,New Zealand,0,0,1148,21
19/3/20,Nicaragua,1,0,1,0
20/3/20,Nicaragua,0,0,1,0
21/3/20,Nicaragua,1,0,2,0
22/3/20,Nicaragua,0,0,2,0
23/3/20,Nicaragua,0,0,2,0
24/3/20,Nicaragua,0,0,2,0
25/3/20,Nicaragua,0,0,2,0
26/3/20,Nicaragua,0,0,2,0
27/3/20,Nicaragua,0,0,2,0
28/3/20,Nicaragua,0,1,2,1
29/3/20,Nicaragua,2,0,4,1
30/3/20,Nicaragua,0,0,4,1
31/3/20,Nicaragua,0,0,4,1
1/4/20,Nicaragua,0,0,4,1
2/4/20,Nicaragua,1,0,5,1
3/4/20,Nicaragua,0,0,5,1
4/4/20,Nicaragua,0,0,5,1
5/4/20,Nicaragua,0,0,5,1
6/4/20,Nicaragua,0,0,5,1
7/4/20,Nicaragua,1,0,6,1
8/4/20,Nicaragua,0,0,6,1
9/4/20,Nicaragua,0,0,6,1
10/4/20,Nicaragua,0,0,6,1
11/4/20,Nicaragua,1,0,7,1
12/4/20,Nicaragua,0,0,7,1
13/4/20,Nicaragua,2,0,9,1
14/4/20,Nicaragua,0,0,9,1
15/4/20,Nicaragua,0,0,9,1
16/4/20,Nicaragua,0,0,9,1
17/4/20,Nicaragua,0,0,9,1
18/4/20,Nicaragua,0,0,9,1
19/4/20,Nicaragua,0,0,9,1
20/4/20,Nicaragua,0,0,9,1
21/4/20,Nicaragua,0,1,9,2
22/4/20,Nicaragua,1,0,10,2
23/4/20,Nicaragua,0,0,10,2
24/4/20,Nicaragua,0,0,10,2
25/4/20,Nicaragua,1,1,11,3
26/4/20,Nicaragua,1,0,12,3
27/4/20,Nicaragua,1,0,13,3
28/4/20,Nicaragua,0,0,13,3
29/4/20,Nicaragua,0,0,13,3
30/4/20,Nicaragua,1,1,14,4
1/5/20,Nicaragua,0,0,14,4
2/5/20,Nicaragua,0,0,14,4
3/5/20,Nicaragua,0,0,14,4
4/5/20,Nicaragua,0,1,14,5
5/5/20,Nicaragua,1,0,15,5
6/5/20,Nicaragua,1,0,16,5
7/5/20,Nicaragua,0,0,16,5
8/5/20,Nicaragua,0,0,16,5
9/5/20,Nicaragua,0,0,16,5
10/5/20,Nicaragua,0,0,16,5
11/5/20,Nicaragua,0,0,16,5
12/5/20,Nicaragua,0,0,16,5
13/5/20,Nicaragua,9,3,25,8
14/5/20,Nicaragua,0,0,25,8
15/5/20,Nicaragua,0,0,25,8
16/5/20,Nicaragua,0,0,25,8
21/3/20,Niger,1,0,1,0
22/3/20,Niger,0,0,1,0
23/3/20,Niger,0,0,1,0
24/3/20,Niger,1,0,2,0
25/3/20,Niger,5,1,7,1
26/3/20,Niger,0,0,7,1
27/3/20,Niger,3,0,10,1
28/3/20,Niger,0,0,10,1
29/3/20,Niger,0,0,10,1
30/3/20,Niger,0,0,10,1
31/3/20,Niger,10,2,20,3
1/4/20,Niger,0,0,20,3
2/4/20,Niger,54,2,74,5
3/4/20,Niger,0,0,74,5
4/4/20,Niger,24,0,98,5
5/4/20,Niger,22,0,120,5
6/4/20,Niger,64,5,184,10
7/4/20,Niger,69,0,253,10
8/4/20,Niger,25,1,278,11
9/4/20,Niger,64,0,342,11
10/4/20,Niger,68,0,410,11
11/4/20,Niger,28,0,438,11
12/4/20,Niger,53,0,491,11
13/4/20,Niger,38,1,529,12
14/4/20,Niger,19,1,548,13
15/4/20,Niger,22,1,570,14
16/4/20,Niger,14,0,584,14
17/4/20,Niger,25,1,609,15
18/4/20,Niger,18,3,627,18
19/4/20,Niger,12,1,639,19
20/4/20,Niger,9,1,648,20
21/4/20,Niger,7,0,655,20
22/4/20,Niger,0,0,655,20
23/4/20,Niger,7,2,662,22
24/4/20,Niger,9,2,671,24
25/4/20,Niger,10,0,681,24
26/4/20,Niger,3,3,684,27
27/4/20,Niger,12,2,696,29
28/4/20,Niger,5,0,701,29
29/4/20,Niger,8,2,709,31
30/4/20,Niger,4,1,713,32
1/5/20,Niger,6,0,719,32
2/5/20,Niger,9,1,728,33
3/5/20,Niger,8,2,736,35
4/5/20,Niger,14,1,750,36
5/5/20,Niger,5,1,755,37
6/5/20,Niger,8,1,763,38
7/5/20,Niger,7,0,770,38
8/5/20,Niger,11,4,781,42
9/5/20,Niger,14,2,795,44
10/5/20,Niger,20,1,815,45
11/5/20,Niger,6,1,821,46
12/5/20,Niger,11,0,832,46
13/5/20,Niger,22,1,854,47
14/5/20,Niger,6,2,860,49
15/5/20,Niger,16,1,876,50
16/5/20,Niger,9,1,885,51
31/12/19,Nigeria,0,0,0,0
1/1/20,Nigeria,0,0,0,0
2/1/20,Nigeria,0,0,0,0
3/1/20,Nigeria,0,0,0,0
4/1/20,Nigeria,0,0,0,0
5/1/20,Nigeria,0,0,0,0
6/1/20,Nigeria,0,0,0,0
7/1/20,Nigeria,0,0,0,0
8/1/20,Nigeria,0,0,0,0
9/1/20,Nigeria,0,0,0,0
10/1/20,Nigeria,0,0,0,0
11/1/20,Nigeria,0,0,0,0
12/1/20,Nigeria,0,0,0,0
13/1/20,Nigeria,0,0,0,0
14/1/20,Nigeria,0,0,0,0
15/1/20,Nigeria,0,0,0,0
16/1/20,Nigeria,0,0,0,0
17/1/20,Nigeria,0,0,0,0
18/1/20,Nigeria,0,0,0,0
19/1/20,Nigeria,0,0,0,0
20/1/20,Nigeria,0,0,0,0
21/1/20,Nigeria,0,0,0,0
22/1/20,Nigeria,0,0,0,0
23/1/20,Nigeria,0,0,0,0
24/1/20,Nigeria,0,0,0,0
25/1/20,Nigeria,0,0,0,0
26/1/20,Nigeria,0,0,0,0
27/1/20,Nigeria,0,0,0,0
28/1/20,Nigeria,0,0,0,0
29/1/20,Nigeria,0,0,0,0
30/1/20,Nigeria,0,0,0,0
31/1/20,Nigeria,0,0,0,0
1/2/20,Nigeria,0,0,0,0
2/2/20,Nigeria,0,0,0,0
3/2/20,Nigeria,0,0,0,0
4/2/20,Nigeria,0,0,0,0
5/2/20,Nigeria,0,0,0,0
6/2/20,Nigeria,0,0,0,0
7/2/20,Nigeria,0,0,0,0
8/2/20,Nigeria,0,0,0,0
9/2/20,Nigeria,0,0,0,0
10/2/20,Nigeria,0,0,0,0
11/2/20,Nigeria,0,0,0,0
12/2/20,Nigeria,0,0,0,0
13/2/20,Nigeria,0,0,0,0
14/2/20,Nigeria,0,0,0,0
15/2/20,Nigeria,0,0,0,0
16/2/20,Nigeria,0,0,0,0
17/2/20,Nigeria,0,0,0,0
18/2/20,Nigeria,0,0,0,0
19/2/20,Nigeria,0,0,0,0
20/2/20,Nigeria,0,0,0,0
21/2/20,Nigeria,0,0,0,0
22/2/20,Nigeria,0,0,0,0
23/2/20,Nigeria,0,0,0,0
24/2/20,Nigeria,0,0,0,0
25/2/20,Nigeria,0,0,0,0
26/2/20,Nigeria,0,0,0,0
27/2/20,Nigeria,0,0,0,0
28/2/20,Nigeria,1,0,1,0
29/2/20,Nigeria,0,0,1,0
1/3/20,Nigeria,0,0,1,0
2/3/20,Nigeria,0,0,1,0
10/3/20,Nigeria,1,0,2,0
15/3/20,Nigeria,0,0,2,0
16/3/20,Nigeria,0,0,2,0
17/3/20,Nigeria,0,0,2,0
18/3/20,Nigeria,1,0,3,0
19/3/20,Nigeria,5,0,8,0
20/3/20,Nigeria,0,0,8,0
21/3/20,Nigeria,4,0,12,0
22/3/20,Nigeria,10,0,22,0
23/3/20,Nigeria,8,0,30,0
24/3/20,Nigeria,10,1,40,1
25/3/20,Nigeria,4,0,44,1
26/3/20,Nigeria,7,0,51,1
27/3/20,Nigeria,14,0,65,1
28/3/20,Nigeria,16,0,81,1
29/3/20,Nigeria,16,0,97,1
30/3/20,Nigeria,0,0,97,1
31/3/20,Nigeria,34,1,131,2
1/4/20,Nigeria,0,0,131,2
2/4/20,Nigeria,20,0,151,2
3/4/20,Nigeria,23,0,174,2
4/4/20,Nigeria,16,0,190,2
5/4/20,Nigeria,20,2,210,4
6/4/20,Nigeria,22,1,232,5
7/4/20,Nigeria,6,0,238,5
8/4/20,Nigeria,16,1,254,6
9/4/20,Nigeria,22,0,276,6
10/4/20,Nigeria,12,1,288,7
11/4/20,Nigeria,17,0,305,7
12/4/20,Nigeria,13,3,318,10
13/4/20,Nigeria,5,0,323,10
14/4/20,Nigeria,20,0,343,10
15/4/20,Nigeria,30,1,373,11
16/4/20,Nigeria,34,1,407,12
17/4/20,Nigeria,35,1,442,13
18/4/20,Nigeria,51,4,493,17
19/4/20,Nigeria,49,2,542,19
20/4/20,Nigeria,85,2,627,21
21/4/20,Nigeria,38,1,665,22
22/4/20,Nigeria,117,3,782,25
23/4/20,Nigeria,91,3,873,28
24/4/20,Nigeria,108,3,981,31
25/4/20,Nigeria,114,1,1095,32
26/4/20,Nigeria,87,3,1182,35
27/4/20,Nigeria,91,5,1273,40
28/4/20,Nigeria,64,0,1337,40
29/4/20,Nigeria,195,4,1532,44
30/4/20,Nigeria,196,7,1728,51
1/5/20,Nigeria,204,7,1932,58
2/5/20,Nigeria,238,10,2170,68
3/5/20,Nigeria,218,17,2388,85
4/5/20,Nigeria,170,2,2558,87
5/5/20,Nigeria,244,6,2802,93
6/5/20,Nigeria,148,5,2950,98
7/5/20,Nigeria,195,5,3145,103
8/5/20,Nigeria,381,4,3526,107
9/5/20,Nigeria,386,10,3912,117
10/5/20,Nigeria,239,11,4151,128
11/5/20,Nigeria,248,15,4399,143
12/5/20,Nigeria,242,7,4641,150
13/5/20,Nigeria,146,8,4787,158
14/5/20,Nigeria,184,6,4971,164
15/5/20,Nigeria,191,3,5162,167
16/5/20,Nigeria,283,4,5445,171
31/3/20,Northern Mariana Islands,2,0,2,0
1/4/20,Northern Mariana Islands,4,0,6,0
2/4/20,Northern Mariana Islands,0,1,6,1
